contig_id,pc_id
annotate_busby_phage_171,PC_00973
annotate_busby_phage_171,PC_02778
annotate_busby_phage_171,PC_02222
annotate_busby_phage_171,PC_00974
annotate_busby_phage_171,PC_02779
annotate_busby_phage_171,PC_00772
annotate_busby_phage_171,PC_02780
annotate_busby_phage_171,PC_00584
annotate_busby_phage_171,PC_01216
annotate_busby_phage_171,PC_01086
annotate_busby_phage_171,PC_03555
annotate_busby_phage_171,PC_00975
annotate_busby_phage_171,PC_01087
annotate_busby_phage_171,PC_03460
annotate_busby_phage_171,
annotate_busby_phage_172,PC_00975
annotate_busby_phage_172,
annotate_busby_phage_172,PC_02781
annotate_busby_phage_172,PC_00010
annotate_busby_phage_172,PC_00042
annotate_busby_phage_172,PC_00773
annotate_busby_phage_172,PC_00838
annotate_busby_phage_172,PC_04756
annotate_busby_phage_172,PC_00584
annotate_busby_phage_173,PC_00346
annotate_busby_phage_173,PC_00094
annotate_busby_phage_173,PC_00405
annotate_busby_phage_174,PC_03557
annotate_busby_phage_174,PC_00774
annotate_busby_phage_174,PC_03558
annotate_busby_phage_174,PC_03559
annotate_busby_phage_174,PC_00237
annotate_busby_phage_175,PC_00131
annotate_busby_phage_175,PC_00869
annotate_busby_phage_175,PC_02784
annotate_busby_phage_175,PC_02226
annotate_busby_phage_175,PC_00452
annotate_busby_phage_175,PC_00031
annotate_busby_phage_175,PC_00004
annotate_busby_phage_175,PC_00110
annotate_busby_phage_175,PC_00238
annotate_busby_phage_175,PC_00143
annotate_busby_phage_175,PC_00585
annotate_busby_phage_175,PC_00354
annotate_busby_phage_175,PC_00122
annotate_busby_phage_175,PC_00274
annotate_busby_phage_175,PC_01576
annotate_busby_phage_176,PC_00087
annotate_busby_phage_176,PC_00292
annotate_busby_phage_176,PC_00775
annotate_busby_phage_176,PC_00977
annotate_busby_phage_176,PC_01088
annotate_busby_phage_176,PC_00487
annotate_busby_phage_176,PC_00406
annotate_busby_phage_176,PC_00041
annotate_busby_phage_176,PC_02227
annotate_busby_phage_176,PC_00978
annotate_busby_phage_176,PC_00488
annotate_busby_phage_176,PC_00375
annotate_busby_phage_176,PC_00537
annotate_busby_phage_176,PC_01382
annotate_busby_phage_176,PC_03562
annotate_busby_phage_176,PC_00315
annotate_busby_phage_177,PC_00776
annotate_busby_phage_177,PC_03563
annotate_busby_phage_177,PC_01383
annotate_busby_phage_177,PC_02228
annotate_busby_phage_177,PC_02229
annotate_busby_phage_177,PC_01081
annotate_busby_phage_177,PC_01835
annotate_busby_phage_177,PC_01384
annotate_busby_phage_177,
annotate_busby_phage_177,PC_02230
annotate_busby_phage_177,PC_02231
annotate_busby_phage_177,PC_01577
annotate_busby_phage_177,PC_01385
annotate_busby_phage_177,PC_00293
annotate_busby_phage_177,PC_01089
annotate_busby_phage_178,PC_01836
annotate_busby_phage_178,PC_00093
annotate_busby_phage_178,PC_00714
annotate_busby_phage_178,PC_01837
annotate_busby_phage_179,PC_00979
annotate_busby_phage_179,PC_02787
annotate_busby_phage_179,PC_01838
annotate_busby_phage_179,PC_00057
annotate_busby_phage_179,PC_00257
annotate_busby_phage_179,PC_01220
annotate_busby_phage_179,PC_01839
annotate_busby_phage_179,PC_01221
annotate_busby_phage_179,PC_00258
annotate_busby_phage_179,PC_00489
annotate_busby_phage_179,PC_00587
annotate_busby_phage_179,PC_01386
annotate_busby_phage_179,PC_01578
annotate_busby_phage_179,PC_00654
annotate_busby_phage_179,PC_01579
annotate_busby_phage_179,PC_00655
annotate_busby_phage_179,PC_02788
annotate_busby_phage_179,PC_01222
annotate_busby_phage_179,PC_00322
annotate_busby_phage_179,PC_00407
annotate_busby_phage_179,PC_00376
annotate_busby_phage_179,PC_00870
annotate_busby_phage_179,PC_01836
annotate_busby_phage_179,PC_00093
annotate_busby_phage_179,PC_00714
annotate_busby_phage_179,PC_01837
annotate_busby_phage_179,PC_00980
annotate_busby_phage_179,PC_02235
annotate_busby_phage_179,PC_01840
annotate_busby_phage_179,PC_00490
annotate_busby_phage_179,PC_01841
annotate_busby_phage_179,PC_00777
annotate_busby_phage_179,PC_01388
annotate_busby_phage_179,PC_01842
annotate_busby_phage_179,PC_02789
annotate_busby_phage_179,PC_03569
annotate_busby_phage_179,PC_01843
annotate_busby_phage_179,PC_01844
annotate_busby_phage_179,PC_01845
annotate_busby_phage_179,PC_02236
annotate_busby_phage_179,PC_01846
annotate_busby_phage_179,PC_00871
annotate_busby_phage_179,PC_01389
annotate_busby_phage_179,PC_00779
annotate_busby_phage_179,PC_00872
annotate_busby_phage_179,PC_00259
annotate_busby_phage_179,PC_00873
annotate_busby_phage_179,PC_01223
annotate_busby_phage_179,PC_01391
annotate_busby_phage_179,PC_03571
annotate_busby_phage_179,PC_01392
annotate_busby_phage_179,PC_01224
annotate_busby_phage_179,PC_01581
annotate_busby_phage_179,PC_01090
annotate_busby_phage_179,PC_01393
annotate_busby_phage_18,PC_01225
annotate_busby_phage_18,PC_01848
annotate_busby_phage_18,PC_03572
annotate_busby_phage_18,PC_02791
annotate_busby_phage_18,PC_02792
annotate_busby_phage_18,PC_01849
annotate_busby_phage_18,PC_03574
annotate_busby_phage_18,PC_02793
annotate_busby_phage_18,PC_01226
annotate_busby_phage_18,PC_02794
annotate_busby_phage_18,PC_02796
annotate_busby_phage_180,PC_00322
annotate_busby_phage_180,PC_01222
annotate_busby_phage_180,PC_03568
annotate_busby_phage_181,PC_00773
annotate_busby_phage_181,PC_00042
annotate_busby_phage_181,PC_00209
annotate_busby_phage_181,PC_03575
annotate_busby_phage_181,PC_00274
annotate_busby_phage_181,PC_01200
annotate_busby_phage_181,PC_01394
annotate_busby_phage_181,PC_00354
annotate_busby_phage_181,PC_00397
annotate_busby_phage_181,PC_00017
annotate_busby_phage_181,PC_02702
annotate_busby_phage_181,PC_00576
annotate_busby_phage_181,PC_00010
annotate_busby_phage_181,PC_01850
annotate_busby_phage_181,PC_00491
annotate_busby_phage_181,PC_04767
annotate_busby_phage_181,PC_03577
annotate_busby_phage_181,PC_01367
annotate_busby_phage_181,PC_00223
annotate_busby_phage_181,PC_00103
annotate_busby_phage_181,PC_01363
annotate_busby_phage_181,PC_00481
annotate_busby_phage_181,PC_01091
annotate_busby_phage_181,PC_00050
annotate_busby_phage_181,PC_00349
annotate_busby_phage_181,PC_00138
annotate_busby_phage_181,PC_04768
annotate_busby_phage_181,PC_04769
annotate_busby_phage_181,PC_00453
annotate_busby_phage_182,PC_00874
annotate_busby_phage_182,PC_00642
annotate_busby_phage_182,PC_00092
annotate_busby_phage_182,PC_00234
annotate_busby_phage_182,PC_00529
annotate_busby_phage_182,PC_01546
annotate_busby_phage_182,PC_00981
annotate_busby_phage_182,PC_00856
annotate_busby_phage_182,PC_00875
annotate_busby_phage_182,PC_00075
annotate_busby_phage_182,PC_03578
annotate_busby_phage_182,PC_02798
annotate_busby_phage_182,PC_01800
annotate_busby_phage_182,PC_04770
annotate_busby_phage_182,PC_00453
annotate_busby_phage_182,PC_04769
annotate_busby_phage_182,PC_04768
annotate_busby_phage_182,PC_00138
annotate_busby_phage_182,PC_00182
annotate_busby_phage_182,PC_00181
annotate_busby_phage_182,PC_00152
annotate_busby_phage_182,PC_00111
annotate_busby_phage_182,PC_00349
annotate_busby_phage_183,PC_00453
annotate_busby_phage_183,PC_00160
annotate_busby_phage_183,PC_01092
annotate_busby_phage_183,PC_00138
annotate_busby_phage_183,PC_00182
annotate_busby_phage_183,PC_00181
annotate_busby_phage_183,PC_00152
annotate_busby_phage_183,
annotate_busby_phage_184,PC_00349
annotate_busby_phage_184,PC_00050
annotate_busby_phage_184,PC_00355
annotate_busby_phage_184,PC_01805
annotate_busby_phage_184,PC_04771
annotate_busby_phage_184,PC_03580
annotate_busby_phage_184,PC_03581
annotate_busby_phage_184,PC_04772
annotate_busby_phage_184,PC_03582
annotate_busby_phage_184,PC_01227
annotate_busby_phage_184,PC_01366
annotate_busby_phage_184,PC_01550
annotate_busby_phage_184,PC_02238
annotate_busby_phage_184,PC_02239
annotate_busby_phage_184,PC_00410
annotate_busby_phage_185,PC_00775
annotate_busby_phage_185,PC_01852
annotate_busby_phage_185,PC_00292
annotate_busby_phage_185,PC_00087
annotate_busby_phage_185,PC_00004
annotate_busby_phage_185,PC_00129
annotate_busby_phage_185,PC_00256
annotate_busby_phage_185,PC_01553
annotate_busby_phage_185,PC_00402
annotate_busby_phage_185,PC_00531
annotate_busby_phage_185,PC_00707
annotate_busby_phage_185,PC_00042
annotate_busby_phage_185,PC_00128
annotate_busby_phage_185,PC_00705
annotate_busby_phage_185,PC_00255
annotate_busby_phage_185,PC_00961
annotate_busby_phage_185,PC_00643
annotate_busby_phage_185,PC_00876
annotate_busby_phage_185,PC_00588
annotate_busby_phage_185,PC_00864
annotate_busby_phage_185,PC_02240
annotate_busby_phage_185,PC_02241
annotate_busby_phage_185,PC_01396
annotate_busby_phage_185,PC_01854
annotate_busby_phage_185,PC_04773
annotate_busby_phage_185,
annotate_busby_phage_185,PC_00345
annotate_busby_phage_185,PC_00483
annotate_busby_phage_185,PC_02708
annotate_busby_phage_185,PC_00568
annotate_busby_phage_185,PC_00962
annotate_busby_phage_185,PC_01855
annotate_busby_phage_185,PC_01397
annotate_busby_phage_185,PC_00393
annotate_busby_phage_185,PC_00839
annotate_busby_phage_185,PC_01398
annotate_busby_phage_185,PC_04774
annotate_busby_phage_185,PC_03584
annotate_busby_phage_185,PC_01584
annotate_busby_phage_185,PC_01585
annotate_busby_phage_185,PC_00370
annotate_busby_phage_185,PC_00394
annotate_busby_phage_185,PC_00275
annotate_busby_phage_185,PC_01784
annotate_busby_phage_185,PC_01536
annotate_busby_phage_186,PC_00441
annotate_busby_phage_186,PC_00261
annotate_busby_phage_186,PC_00044
annotate_busby_phage_186,PC_00201
annotate_busby_phage_186,PC_01586
annotate_busby_phage_186,PC_00064
annotate_busby_phage_186,PC_00046
annotate_busby_phage_186,PC_01356
annotate_busby_phage_186,PC_01587
annotate_busby_phage_186,PC_00317
annotate_busby_phage_186,PC_02800
annotate_busby_phage_186,PC_00574
annotate_busby_phage_186,PC_00398
annotate_busby_phage_186,PC_04775
annotate_busby_phage_186,PC_00877
annotate_busby_phage_186,PC_04776
annotate_busby_phage_186,PC_00698
annotate_busby_phage_186,PC_00084
annotate_busby_phage_186,PC_02802
annotate_busby_phage_186,PC_00656
annotate_busby_phage_186,PC_02179
annotate_busby_phage_186,PC_00493
annotate_busby_phage_186,PC_00006
annotate_busby_phage_186,PC_01588
annotate_busby_phage_186,PC_00528
annotate_busby_phage_186,PC_00001
annotate_busby_phage_186,PC_00007
annotate_busby_phage_186,PC_00027
annotate_busby_phage_186,PC_00024
annotate_busby_phage_186,PC_00021
annotate_busby_phage_186,
annotate_busby_phage_186,PC_00982
annotate_busby_phage_187,PC_00088
annotate_busby_phage_187,PC_00161
annotate_busby_phage_187,PC_00000
annotate_busby_phage_187,PC_00589
annotate_busby_phage_187,
annotate_busby_phage_187,PC_00021
annotate_busby_phage_187,PC_00024
annotate_busby_phage_187,PC_00027
annotate_busby_phage_187,PC_00007
annotate_busby_phage_187,PC_00001
annotate_busby_phage_187,PC_04778
annotate_busby_phage_187,PC_00177
annotate_busby_phage_187,PC_00254
annotate_busby_phage_187,PC_00221
annotate_busby_phage_187,PC_00323
annotate_busby_phage_187,PC_00113
annotate_busby_phage_187,PC_00018
annotate_busby_phage_188,PC_00845
annotate_busby_phage_188,PC_02804
annotate_busby_phage_188,PC_00006
annotate_busby_phage_188,PC_01399
annotate_busby_phage_188,PC_00040
annotate_busby_phage_188,PC_02805
annotate_busby_phage_189,PC_00210
annotate_busby_phage_189,PC_00716
annotate_busby_phage_189,PC_00717
annotate_busby_phage_189,PC_04781
annotate_busby_phage_189,PC_00580
annotate_busby_phage_189,PC_01073
annotate_busby_phage_189,PC_01369
annotate_busby_phage_189,PC_00577
annotate_busby_phage_189,PC_00036
annotate_busby_phage_19,
annotate_busby_phage_19,PC_04782
annotate_busby_phage_19,PC_04783
annotate_busby_phage_19,PC_04784
annotate_busby_phage_19,PC_04785
annotate_busby_phage_19,PC_04786
annotate_busby_phage_19,PC_04787
annotate_busby_phage_19,PC_04788
annotate_busby_phage_19,PC_04789
annotate_busby_phage_190,PC_00541
annotate_busby_phage_190,PC_00324
annotate_busby_phage_190,PC_00276
annotate_busby_phage_190,PC_00983
annotate_busby_phage_190,PC_00356
annotate_busby_phage_190,PC_01229
annotate_busby_phage_190,PC_00294
annotate_busby_phage_190,PC_00411
annotate_busby_phage_190,PC_00239
annotate_busby_phage_190,PC_00357
annotate_busby_phage_190,PC_00590
annotate_busby_phage_190,PC_00591
annotate_busby_phage_190,PC_00592
annotate_busby_phage_191,PC_00696
annotate_busby_phage_191,PC_00285
annotate_busby_phage_191,PC_00377
annotate_busby_phage_191,PC_00353
annotate_busby_phage_191,PC_00352
annotate_busby_phage_191,PC_00657
annotate_busby_phage_191,PC_00593
annotate_busby_phage_191,PC_00594
annotate_busby_phage_191,PC_00494
annotate_busby_phage_191,PC_00592
annotate_busby_phage_191,PC_00591
annotate_busby_phage_191,PC_00590
annotate_busby_phage_191,PC_00357
annotate_busby_phage_191,PC_00239
annotate_busby_phage_191,PC_00495
annotate_busby_phage_191,PC_00496
annotate_busby_phage_191,PC_00497
annotate_busby_phage_191,PC_00411
annotate_busby_phage_191,PC_00294
annotate_busby_phage_191,PC_01229
annotate_busby_phage_191,PC_00356
annotate_busby_phage_191,PC_00983
annotate_busby_phage_191,PC_00276
annotate_busby_phage_191,PC_00324
annotate_busby_phage_191,PC_00541
annotate_busby_phage_192,PC_00838
annotate_busby_phage_192,PC_04756
annotate_busby_phage_192,PC_00584
annotate_busby_phage_192,PC_02246
annotate_busby_phage_193,PC_00454
annotate_busby_phage_193,PC_00595
annotate_busby_phage_193,PC_01834
annotate_busby_phage_193,PC_01230
annotate_busby_phage_193,PC_00878
annotate_busby_phage_193,PC_00596
annotate_busby_phage_193,PC_00879
annotate_busby_phage_193,PC_03593
annotate_busby_phage_193,PC_02807
annotate_busby_phage_193,PC_01087
annotate_busby_phage_193,PC_00975
annotate_busby_phage_193,PC_03595
annotate_busby_phage_193,PC_03555
annotate_busby_phage_193,PC_01861
annotate_busby_phage_193,PC_02704
annotate_busby_phage_193,PC_00852
annotate_busby_phage_193,PC_04791
annotate_busby_phage_193,PC_04792
annotate_busby_phage_193,PC_04793
annotate_busby_phage_193,PC_03597
annotate_busby_phage_193,PC_04794
annotate_busby_phage_193,PC_00718
annotate_busby_phage_193,PC_02781
annotate_busby_phage_193,PC_00010
annotate_busby_phage_193,PC_04795
annotate_busby_phage_193,PC_03583
annotate_busby_phage_193,PC_02248
annotate_busby_phage_193,PC_00584
annotate_busby_phage_193,PC_00771
annotate_busby_phage_193,PC_00485
annotate_busby_phage_193,PC_02701
annotate_busby_phage_193,PC_02808
annotate_busby_phage_193,PC_00960
annotate_busby_phage_193,PC_00535
annotate_busby_phage_193,
annotate_busby_phage_193,PC_00486
annotate_busby_phage_193,PC_00652
annotate_busby_phage_193,PC_00162
annotate_busby_phage_193,PC_03598
annotate_busby_phage_193,PC_02809
annotate_busby_phage_193,PC_00780
annotate_busby_phage_193,PC_00056
annotate_busby_phage_193,PC_03600
annotate_busby_phage_193,PC_02810
annotate_busby_phage_193,PC_03601
annotate_busby_phage_193,PC_04796
annotate_busby_phage_193,PC_01862
annotate_busby_phage_193,PC_04797
annotate_busby_phage_193,PC_01863
annotate_busby_phage_193,PC_04798
annotate_busby_phage_193,PC_04799
annotate_busby_phage_193,PC_04800
annotate_busby_phage_193,PC_04801
annotate_busby_phage_193,PC_03602
annotate_busby_phage_193,PC_03467
annotate_busby_phage_193,PC_02692
annotate_busby_phage_193,PC_04802
annotate_busby_phage_193,PC_03603
annotate_busby_phage_193,PC_04803
annotate_busby_phage_193,PC_03604
annotate_busby_phage_193,PC_04804
annotate_busby_phage_193,PC_04805
annotate_busby_phage_193,PC_04806
annotate_busby_phage_193,PC_03605
annotate_busby_phage_193,PC_03606
annotate_busby_phage_193,PC_04807
annotate_busby_phage_193,PC_01211
annotate_busby_phage_193,PC_00543
annotate_busby_phage_193,PC_03607
annotate_busby_phage_193,PC_04808
annotate_busby_phage_193,PC_02811
annotate_busby_phage_193,PC_03608
annotate_busby_phage_193,PC_04810
annotate_busby_phage_193,PC_01593
annotate_busby_phage_193,PC_00445
annotate_busby_phage_193,PC_04811
annotate_busby_phage_193,PC_01865
annotate_busby_phage_193,PC_02249
annotate_busby_phage_193,PC_01594
annotate_busby_phage_194,PC_00358
annotate_busby_phage_194,PC_00498
annotate_busby_phage_195,PC_00079
annotate_busby_phage_195,PC_00240
annotate_busby_phage_196,PC_00079
annotate_busby_phage_196,PC_00262
annotate_busby_phage_196,PC_00378
annotate_busby_phage_197,PC_03610
annotate_busby_phage_197,PC_00026
annotate_busby_phage_197,PC_00051
annotate_busby_phage_197,PC_00032
annotate_busby_phage_197,PC_00058
annotate_busby_phage_197,PC_00048
annotate_busby_phage_197,PC_00052
annotate_busby_phage_197,PC_00053
annotate_busby_phage_197,PC_00005
annotate_busby_phage_197,PC_00008
annotate_busby_phage_197,PC_00659
annotate_busby_phage_197,PC_00080
annotate_busby_phage_198,PC_00224
annotate_busby_phage_198,PC_00031
annotate_busby_phage_198,PC_00984
annotate_busby_phage_198,PC_01400
annotate_busby_phage_198,
annotate_busby_phage_198,PC_02250
annotate_busby_phage_199,PC_04812
annotate_busby_phage_199,PC_00598
annotate_busby_phage_199,PC_00660
annotate_busby_phage_199,PC_01231
annotate_busby_phage_199,PC_00371
annotate_busby_phage_199,PC_01866
annotate_busby_phage_2,
annotate_busby_phage_20,PC_00103
annotate_busby_phage_20,PC_02812
annotate_busby_phage_20,PC_01401
annotate_busby_phage_20,PC_03611
annotate_busby_phage_20,PC_00349
annotate_busby_phage_200,PC_00661
annotate_busby_phage_200,PC_01232
annotate_busby_phage_200,PC_01595
annotate_busby_phage_200,PC_00767
annotate_busby_phage_200,PC_00115
annotate_busby_phage_200,PC_00028
annotate_busby_phage_200,PC_01095
annotate_busby_phage_200,PC_00037
annotate_busby_phage_200,PC_01233
annotate_busby_phage_200,PC_00447
annotate_busby_phage_200,PC_00132
annotate_busby_phage_200,PC_00113
annotate_busby_phage_200,PC_04813
annotate_busby_phage_200,PC_00207
annotate_busby_phage_200,PC_00093
annotate_busby_phage_200,PC_00071
annotate_busby_phage_200,PC_00277
annotate_busby_phage_200,PC_00985
annotate_busby_phage_200,PC_00778
annotate_busby_phage_200,PC_02252
annotate_busby_phage_200,PC_02802
annotate_busby_phage_200,PC_00719
annotate_busby_phage_200,PC_00763
annotate_busby_phage_200,PC_01096
annotate_busby_phage_200,PC_02253
annotate_busby_phage_200,PC_00403
annotate_busby_phage_200,PC_00287
annotate_busby_phage_200,PC_00882
annotate_busby_phage_200,PC_01234
annotate_busby_phage_200,PC_00003
annotate_busby_phage_200,PC_00412
annotate_busby_phage_200,PC_00539
annotate_busby_phage_200,
annotate_busby_phage_201,PC_00186
annotate_busby_phage_201,PC_00662
annotate_busby_phage_201,PC_00379
annotate_busby_phage_201,PC_00412
annotate_busby_phage_201,PC_00003
annotate_busby_phage_201,PC_00085
annotate_busby_phage_201,PC_01097
annotate_busby_phage_201,PC_00078
annotate_busby_phage_201,PC_00287
annotate_busby_phage_201,PC_00403
annotate_busby_phage_201,PC_00600
annotate_busby_phage_201,PC_01597
annotate_busby_phage_201,PC_00499
annotate_busby_phage_201,PC_01598
annotate_busby_phage_201,PC_00763
annotate_busby_phage_201,PC_00719
